contract_id,customer_id,vehicle_model,dealer_region,credit_score,amount_financed,monthly_payment,days_past_due,contract_date
CON-003200,CUST-00084,GLE SUV,Southwest,757.0,39560.43,555.75,0,2025-06-22
CON-003201,CUST-00966,S-Class Luxury,Pacific,635.0,71486.75,747.77,0,2024-06-26
CON-003202,CUST-00406,C-Class Sedan,Midwest,638.0,101997.43,1363.39,0,2025-07-09
CON-003203,CUST-00978,GLS Luxury SUV,Southwest,799.0,95798.98,627.82,0,2024-03-12
CON-003204,CUST-00456,C-Class Sedan,Midwest,764.0,108167.57,1763.39,0,2025-05-22
CON-003205,CUST-00743,GLS Luxury SUV,Southwest,626.0,35814.53,1628.92,15,2024-08-09
CON-003206,CUST-00800,E-Class Sedan,Midwest,681.0,117145.64,1314.19,0,2024-08-15
CON-003207,CUST-00161,C-Class Sedan,Pacific,623.0,64020.04,1564.77,0,2024-08-20
CON-003208,CUST-00784,E-Class Sedan,Pacific,594.0,119183.81,1653.85,0,2024-09-24
CON-003209,CUST-00460,C-Class Sedan,Northeast,815.0,"$56,472.65 USD",837.32,0,2024-09-10
CON-003210,CUST-00550,S-Class Luxury,Southwest,630.0,75080.59,1604.24,0,2025-11-05
CON-003211,CUST-00500,GLE SUV,Northeast,,65083.85,753.23,0,2024-01-06
CON-003212,CUST-00738,EQE Electric,Southeast,703.0,65239.66,1037.34,0,2024-02-16
CON-003213,CUST-00509,EQE Electric,Pacific,656.0,106593.98,1225.74,0,2025-02-10
CON-003214,CUST-00654,EQE Electric,Southwest,702.0,98445.61,1428.06,0,2025-08-02
CON-003215,CUST-00804,E-Class Sedan,Northeast,784.0,119332.87,539.18,0,2024-09-10
CON-003216,CUST-00481,GLS Luxury SUV,Northeast,807.0,87148.75,877.66,0,2025-03-24
CON-003217,CUST-00663,EQE Electric,Southeast,649.0,74376.81,1291.07,0,2024-02-28
CON-003218,CUST-00114,S-Class Luxury,Northeast,809.0,42656.28,964.58,30,2025-01-27
CON-003219,CUST-00749,EQE Electric,Midwest,600.0,119707.72,1507.53,15,2025-09-22
CON-003220,CUST-00578,C-Class Sedan,Pacific,687.0,81880.11,1347.15,0,2025-11-28
CON-003221,CUST-00361,E-Class Sedan,Northeast,820.0,94540.58,804.72,0,2025-07-13
CON-003222,CUST-00341,C-Class Sedan,Northeast,830.0,69573.1,689.71,0,2024-07-09
CON-003223,CUST-00770,C-Class Sedan,Southeast,714.0,81555.84,1317.76,0,2024-09-21
CON-003224,CUST-00987,C-Class Sedan,Midwest,669.0,115119.11,1085.61,0,2025-11-14
CON-003225,CUST-00761,GLE SUV,Northeast,658.0,49145.65,719.64,0,2025-07-11
CON-003226,CUST-00969,GLE SUV,Pacific,756.0,59851.67,924.29,0,2024-05-22
CON-003227,CUST-00449,GLS Luxury SUV,Pacific,,47925.08,893.96,0,2024-09-02
CON-003228,CUST-00843,E-Class Sedan,Northeast,691.0,102338.35,640.57,0,2024-08-03
CON-003229,CUST-00835,S-Class Luxury,Midwest,760.0,40273.85,1210.98,0,2025-03-12
CON-003230,CUST-00180,S-Class Luxury,Pacific,683.0,41938.69,1492.74,0,2025-11-18
CON-003231,CUST-00702,S-Class Luxury,Pacific,595.0,60372.0,1248.11,0,2025-04-20
CON-003232,CUST-00407,C-Class Sedan,Midwest,675.0,78706.0,1574.18,0,2025-01-18
CON-003233,CUST-00666,GLE SUV,Midwest,725.0,69533.36,665.84,15,2025-10-18
CON-003234,CUST-00196,E-Class Sedan,Northeast,581.0,38809.39,1066.3,0,2025-06-30
CON-003235,CUST-00466,C-Class Sedan,Southwest,,116386.78,1292.24,0,2025-02-18
CON-003236,CUST-00311,GLE SUV,Southeast,673.0,115993.91,1378.8,0,2024-05-11
CON-003237,CUST-00262,GLE SUV,Southwest,770.0,58745.29,1404.52,60,2025-02-01
CON-003238,CUST-00419,EQE Electric,Southwest,582.0,97179.68,1447.66,15,2025-05-21
CON-003239,CUST-00406,EQE Electric,Pacific,690.0,84178.91,1346.86,0,2024-06-01
CON-003240,CUST-00939,E-Class Sedan,Midwest,756.0,55185.52,622.5,90,2025-07-13
CON-003241,CUST-00143,E-Class Sedan,Pacific,836.0,57284.58,1403.9,0,2024-06-16
CON-003242,CUST-00342,E-Class Sedan,Southeast,601.0,76748.02,1442.22,0,2025-11-20
CON-003243,CUST-00316,C-Class Sedan,Northeast,799.0,70635.14,1791.52,0,2025-08-29
CON-003244,CUST-00101,GLS Luxury SUV,Southeast,752.0,59754.49,1401.37,0,2024-08-17
CON-003245,CUST-00244,E-Class Sedan,Pacific,803.0,103638.49,1392.88,0,2025-12-03
CON-003246,CUST-00490,EQE Electric,Pacific,644.0,75924.35,1169.26,30,2025-02-07
CON-003247,CUST-00012,GLS Luxury SUV,Pacific,828.0,90662.09,1628.3,0,2024-05-23
CON-003248,CUST-00239,C-Class Sedan,Pacific,839.0,"$51,088.25 USD",1795.89,0,2025-11-06
CON-003249,CUST-00561,GLS Luxury SUV,Southwest,710.0,80348.15,1512.76,0,2025-06-14
CON-003250,CUST-00042,S-Class Luxury,Northeast,692.0,"$62,027.96 USD",1296.25,0,2024-03-08
CON-003251,CUST-00678,GLS Luxury SUV,Southwest,790.0,79745.16,602.64,0,2024-04-07
CON-003252,CUST-00594,E-Class Sedan,Pacific,599.0,101370.2,1444.76,0,2024-01-07
CON-003253,CUST-00429,C-Class Sedan,Midwest,794.0,100357.62,1421.13,0,2024-06-25
CON-003254,CUST-00803,E-Class Sedan,Southwest,830.0,65108.76,1508.24,0,2024-07-24
CON-003255,CUST-00158,EQE Electric,Pacific,759.0,94013.55,661.92,0,2024-10-25
CON-003256,CUST-00216,S-Class Luxury,Pacific,773.0,115009.65,1349.85,0,2024-08-16
CON-003257,CUST-00670,EQE Electric,Northeast,658.0,88181.89,884.44,0,2025-09-22
CON-003258,CUST-00462,E-Class Sedan,Southeast,759.0,47614.86,1488.35,0,2024-09-26
CON-003259,CUST-00134,E-Class Sedan,Southwest,,92775.23,812.49,0,2024-03-21
CON-003260,CUST-00067,E-Class Sedan,Southwest,781.0,43916.87,1389.17,0,2025-11-02
CON-003261,CUST-00848,GLE SUV,Southwest,593.0,109129.38,883.49,0,2024-07-06
CON-003262,CUST-00007,S-Class Luxury,Pacific,825.0,78916.14,511.69,0,2025-11-30
CON-003263,CUST-00948,E-Class Sedan,Northeast,593.0,67736.96,1323.37,15,2025-05-15
CON-003264,CUST-00526,E-Class Sedan,Pacific,678.0,39845.56,647.25,0,2025-12-06
CON-003265,CUST-00073,EQE Electric,Pacific,612.0,67366.62,1357.08,0,2025-05-01
CON-003266,CUST-00399,EQE Electric,Midwest,836.0,111772.57,1703.29,0,2025-05-02
CON-003267,CUST-00405,E-Class Sedan,Northeast,613.0,36783.55,1760.02,15,2025-04-22
CON-003268,CUST-00675,C-Class Sedan,Southwest,598.0,75345.09,806.7,0,2025-12-03
CON-003269,CUST-00578,GLE SUV,Southeast,731.0,114148.44,1552.03,0,2024-10-15
CON-003270,CUST-00859,EQE Electric,Southwest,839.0,68561.48,959.62,0,2024-04-15
CON-003271,CUST-00130,C-Class Sedan,Pacific,743.0,71394.93,1670.59,0,2025-10-02
CON-003272,CUST-00931,GLE SUV,Northeast,,"$84,177.60 USD",1523.74,0,2025-08-31
CON-003273,CUST-00466,E-Class Sedan,Northeast,716.0,74349.67,596.1,60,2025-07-29
CON-003274,CUST-00206,S-Class Luxury,Northeast,787.0,49331.14,1029.28,0,2025-10-01
CON-003275,CUST-00788,GLS Luxury SUV,Midwest,821.0,36577.22,938.51,0,2024-08-10
CON-003276,CUST-00978,GLS Luxury SUV,Southwest,646.0,86833.99,1520.74,0,2025-01-16
CON-003277,CUST-00768,E-Class Sedan,Midwest,695.0,113268.56,1033.37,0,2024-04-13
CON-003278,CUST-00266,EQE Electric,Southeast,781.0,44040.95,1389.96,0,2025-10-25
CON-003279,CUST-00537,C-Class Sedan,Pacific,829.0,52930.98,1283.17,0,2024-04-23
CON-003280,CUST-00962,S-Class Luxury,Midwest,691.0,66469.51,1768.33,0,2025-05-22
CON-003281,CUST-00793,GLE SUV,Midwest,813.0,103743.09,1719.12,0,2024-02-24
CON-003282,CUST-00253,E-Class Sedan,Pacific,755.0,57887.13,1056.01,0,2024-04-30
CON-003283,CUST-00822,S-Class Luxury,Northeast,722.0,109974.62,1440.65,0,2024-08-04
CON-003284,CUST-00289,S-Class Luxury,Pacific,611.0,39671.42,1578.3,0,2025-09-26
CON-003285,CUST-00164,EQE Electric,Southwest,760.0,114981.31,1668.55,0,2024-01-03
CON-003286,CUST-00095,GLE SUV,Pacific,646.0,82663.5,588.57,15,2024-04-01
CON-003287,CUST-00782,S-Class Luxury,Northeast,583.0,"$90,996.10 USD",892.7,0,2025-02-10
CON-003288,CUST-00833,EQE Electric,Pacific,848.0,66253.61,916.3,45,2025-11-06
CON-003289,CUST-00110,C-Class Sedan,Midwest,815.0,101469.51,1064.78,0,2025-03-16
CON-003290,CUST-00336,EQE Electric,Southeast,620.0,49158.13,720.04,0,2025-09-22
CON-003291,CUST-00822,C-Class Sedan,Midwest,700.0,39157.51,1145.07,0,2025-03-07
CON-003292,CUST-00238,C-Class Sedan,Southeast,,68618.94,1362.18,30,2024-03-01
CON-003293,CUST-00381,S-Class Luxury,Pacific,665.0,107564.14,1146.57,0,2025-12-26
CON-003294,CUST-00436,EQE Electric,Southwest,642.0,99168.78,1365.53,0,2025-04-17
CON-003295,CUST-00899,C-Class Sedan,Pacific,771.0,78958.26,586.37,0,2024-09-03
CON-003296,CUST-00483,GLE SUV,Northeast,610.0,"$83,631.71 USD",1638.78,0,2025-01-06
CON-003297,CUST-00937,S-Class Luxury,Pacific,725.0,46040.89,1720.79,15,2024-10-15
CON-003298,CUST-00902,EQE Electric,Southeast,686.0,106457.93,1303.28,0,2025-08-12
CON-003299,CUST-00025,EQE Electric,Midwest,689.0,101891.57,1645.81,0,2024-01-24
CON-003300,CUST-00653,GLS Luxury SUV,Southwest,,90799.98,670.88,15,2025-02-09
CON-003301,CUST-00117,EQE Electric,Pacific,718.0,74626.24,1536.68,0,2024-11-03
CON-003302,CUST-00482,S-Class Luxury,Pacific,665.0,116979.04,654.89,0,2025-09-04
CON-003303,CUST-00392,GLE SUV,Midwest,623.0,109717.72,1030.41,0,2025-01-06
CON-003304,CUST-00917,EQE Electric,Southwest,661.0,89776.59,920.96,0,2025-09-26
CON-003305,CUST-00994,GLS Luxury SUV,Pacific,,66603.08,1261.27,0,2024-08-02
CON-003306,CUST-00964,S-Class Luxury,Pacific,634.0,87531.89,891.97,0,2024-09-18
CON-003307,CUST-00537,C-Class Sedan,Southeast,653.0,83912.48,1328.51,0,2024-12-11
CON-003308,CUST-00079,E-Class Sedan,Southeast,708.0,68510.57,977.6,0,2025-02-16
CON-003309,CUST-00580,E-Class Sedan,Northeast,835.0,61067.29,1619.03,15,2024-05-02
CON-003310,CUST-00173,C-Class Sedan,Midwest,810.0,69595.92,1324.05,0,2024-11-15
CON-003311,CUST-00956,EQE Electric,Southwest,716.0,83782.47,779.89,0,2024-12-02
CON-003312,CUST-00012,E-Class Sedan,Pacific,691.0,71391.46,936.97,0,2024-06-06
CON-003313,CUST-00800,E-Class Sedan,Pacific,725.0,57403.83,1601.65,0,2024-11-22
CON-003314,CUST-00128,C-Class Sedan,Northeast,612.0,99681.88,1002.42,0,2025-10-22
CON-003315,CUST-00608,EQE Electric,Pacific,839.0,"$80,174.74 USD",1196.54,0,2024-03-05
CON-003316,CUST-00092,EQE Electric,Midwest,666.0,40752.39,1343.62,0,2025-01-03
CON-003317,CUST-00653,C-Class Sedan,Northeast,844.0,66306.9,952.15,0,2024-01-04
CON-003318,CUST-00543,EQE Electric,Midwest,609.0,110217.64,882.17,0,2025-11-16
CON-003319,CUST-00846,EQE Electric,Northeast,811.0,99195.11,1117.83,0,2025-10-09
CON-003320,CUST-00532,S-Class Luxury,Pacific,655.0,62475.98,779.35,0,2024-02-29
CON-003321,CUST-00658,S-Class Luxury,Northeast,708.0,114745.57,869.47,0,2024-02-14
CON-003322,CUST-00989,C-Class Sedan,Southeast,668.0,41511.25,580.7,0,2025-08-06
CON-003323,CUST-00828,GLE SUV,Southwest,749.0,116704.95,895.16,0,2025-08-29
CON-003324,CUST-00447,E-Class Sedan,Pacific,707.0,55884.93,916.92,0,2025-06-26
CON-003325,CUST-00390,S-Class Luxury,Southwest,753.0,35773.01,1750.38,0,2024-06-04
CON-003326,CUST-00672,E-Class Sedan,Pacific,605.0,71873.68,1266.65,0,2024-03-04
CON-003327,CUST-00861,GLS Luxury SUV,Southwest,640.0,65512.49,1523.6,0,2025-02-24
CON-003328,CUST-00043,C-Class Sedan,Southeast,646.0,80822.57,558.99,0,2024-11-18
CON-003329,CUST-00254,GLE SUV,Southwest,605.0,102725.69,638.5,0,2024-04-18
CON-003330,CUST-00130,GLS Luxury SUV,Northeast,662.0,106606.62,1558.9,0,2025-04-07
CON-003331,CUST-00060,GLS Luxury SUV,Southwest,639.0,69104.55,1310.61,0,2025-08-02
CON-003332,CUST-00663,EQE Electric,Pacific,618.0,71536.89,748.28,0,2025-06-30
CON-003333,CUST-00467,GLS Luxury SUV,Midwest,702.0,47595.11,1026.23,30,2024-09-07
CON-003334,CUST-00287,C-Class Sedan,Southwest,770.0,39041.55,1200.27,0,2025-05-24
CON-003335,CUST-00517,S-Class Luxury,Southwest,731.0,89503.27,1596.69,0,2025-07-01
CON-003336,CUST-00467,C-Class Sedan,Southwest,812.0,40477.2,578.54,0,2025-03-16
CON-003337,CUST-00930,S-Class Luxury,Pacific,725.0,97375.56,1275.74,15,2025-03-29
CON-003338,CUST-00778,GLS Luxury SUV,Southwest,713.0,80822.66,1432.15,0,2025-10-05
CON-003339,CUST-00345,GLS Luxury SUV,Pacific,750.0,51879.55,1771.26,0,2025-11-09
CON-003340,CUST-00642,GLE SUV,Pacific,607.0,80859.45,1549.31,15,2024-09-30
CON-003341,CUST-00382,S-Class Luxury,Midwest,,50554.81,859.1,0,2024-02-29
CON-003342,CUST-00779,GLS Luxury SUV,Northeast,820.0,72292.66,1422.45,0,2024-12-07
CON-003343,CUST-00690,EQE Electric,Pacific,807.0,102962.63,1492.26,30,2025-01-28
CON-003344,CUST-00253,E-Class Sedan,Southeast,613.0,74263.14,1448.66,0,2024-04-22
CON-003345,CUST-00927,GLE SUV,Southwest,581.0,47639.44,1566.19,0,2024-08-08
CON-003346,CUST-00056,C-Class Sedan,Southeast,774.0,96525.44,1674.85,0,2024-03-08
CON-003347,CUST-00463,GLE SUV,Southwest,673.0,50875.32,627.96,0,2024-11-10
CON-003348,CUST-00457,E-Class Sedan,Midwest,714.0,97776.74,636.19,0,2025-04-11
CON-003349,CUST-00983,S-Class Luxury,Pacific,783.0,75744.94,1535.32,0,2024-09-19
CON-003350,CUST-00083,C-Class Sedan,Northeast,829.0,73568.05,828.08,0,2024-05-10
CON-003351,CUST-00905,C-Class Sedan,Pacific,726.0,107371.98,576.1,0,2025-02-27
CON-003352,CUST-00099,S-Class Luxury,Southwest,833.0,95231.3,1021.6,0,2024-09-23
CON-003353,CUST-00149,GLE SUV,Northeast,755.0,"$37,797.42 USD",1565.84,0,2025-12-20
CON-003354,CUST-00329,GLS Luxury SUV,Pacific,704.0,60174.82,664.53,0,2024-07-30
CON-003355,CUST-00156,GLE SUV,Northeast,830.0,109028.26,1373.39,0,2025-07-16
CON-003356,CUST-00190,E-Class Sedan,Southwest,710.0,36557.72,504.7,0,2024-10-14
CON-003357,CUST-00494,EQE Electric,Midwest,,81346.54,642.66,0,2025-02-28
CON-003358,CUST-00883,GLS Luxury SUV,Midwest,672.0,96865.18,956.11,15,2025-07-07
CON-003359,CUST-00263,GLE SUV,Pacific,799.0,87857.77,608.68,0,2025-12-07
CON-003360,CUST-00080,EQE Electric,Southeast,599.0,99645.24,1599.67,0,2024-08-31
CON-003361,CUST-00400,EQE Electric,Southwest,,96683.81,1623.29,0,2025-12-12
CON-003362,CUST-00764,S-Class Luxury,Pacific,670.0,93822.61,1482.24,0,2025-09-24
CON-003363,CUST-00609,E-Class Sedan,Pacific,752.0,104830.89,815.22,0,2024-11-29
CON-003364,CUST-00260,E-Class Sedan,Midwest,768.0,89883.71,1180.22,0,2024-11-23
CON-003365,CUST-00772,E-Class Sedan,Northeast,581.0,69205.57,739.45,0,2025-12-15
CON-003366,CUST-00615,GLS Luxury SUV,Southwest,,75112.27,865.66,0,2024-04-15
CON-003367,CUST-00552,C-Class Sedan,Northeast,603.0,95921.61,1170.81,0,2024-03-19
CON-003368,CUST-00785,GLS Luxury SUV,Southwest,647.0,109486.01,1455.52,0,2024-06-13
CON-003369,CUST-00101,GLE SUV,Southeast,773.0,58138.6,623.05,0,2025-09-22
CON-003370,CUST-00359,EQE Electric,Midwest,663.0,64076.53,885.71,0,2024-02-26
CON-003371,CUST-00380,EQE Electric,Southeast,786.0,114112.85,1704.61,30,2024-07-06
CON-003372,CUST-00820,C-Class Sedan,Pacific,628.0,84173.5,1057.86,0,2024-02-21
CON-003373,CUST-00221,GLE SUV,Midwest,611.0,50211.75,1720.53,0,2024-03-12
CON-003374,CUST-00820,C-Class Sedan,Pacific,749.0,91414.09,1788.82,0,2024-11-19
CON-003375,CUST-00420,EQE Electric,Southeast,708.0,119214.78,1184.66,0,2025-09-03
CON-003376,CUST-00124,GLS Luxury SUV,Southwest,681.0,104993.55,874.46,0,2024-12-03
CON-003377,CUST-00422,E-Class Sedan,Pacific,614.0,98388.0,1528.01,15,2024-06-03
CON-003378,CUST-00231,EQE Electric,Northeast,778.0,52683.97,707.1,15,2024-02-28
CON-003379,CUST-00690,S-Class Luxury,Southwest,656.0,109471.88,827.66,0,2024-10-01
CON-003380,CUST-00063,E-Class Sedan,Southwest,593.0,79692.05,1520.34,0,2024-07-19
CON-003381,CUST-00485,EQE Electric,Southeast,710.0,110589.65,1063.74,0,2024-10-21
CON-003382,CUST-00628,GLS Luxury SUV,Southeast,817.0,63035.37,762.0,15,2024-11-17
CON-003383,CUST-00703,C-Class Sedan,Midwest,644.0,40274.34,1346.46,0,2024-11-24
CON-003384,CUST-00574,E-Class Sedan,Midwest,717.0,75457.96,1452.59,0,2025-01-24
CON-003385,CUST-00768,GLS Luxury SUV,Northeast,848.0,57936.2,662.59,15,2024-10-10
CON-003386,CUST-00483,GLE SUV,Southwest,807.0,95794.49,860.07,0,2024-06-24
CON-003387,CUST-00519,S-Class Luxury,Northeast,780.0,116354.06,787.66,0,2025-09-01
CON-003388,CUST-00155,E-Class Sedan,Northeast,721.0,93732.8,993.81,15,2024-12-14
CON-003389,CUST-00092,C-Class Sedan,Southeast,,110389.38,1492.48,0,2025-03-07
CON-003390,CUST-00982,GLE SUV,Northeast,717.0,73507.04,1427.82,0,2025-11-24
CON-003391,CUST-00526,GLS Luxury SUV,Northeast,747.0,100589.46,1361.28,0,2025-01-16
CON-003392,CUST-00455,S-Class Luxury,Pacific,678.0,106658.69,508.17,0,2024-09-28
CON-003393,CUST-00741,C-Class Sedan,Midwest,645.0,95424.43,684.79,15,2025-05-06
CON-003394,CUST-00598,GLS Luxury SUV,Midwest,626.0,78161.07,790.29,90,2025-06-30
CON-003395,CUST-00645,GLS Luxury SUV,Southwest,810.0,88198.62,853.54,0,2024-11-26
CON-003396,CUST-00510,E-Class Sedan,Midwest,,94543.09,690.35,0,2025-08-21
CON-003397,CUST-00183,E-Class Sedan,Southwest,786.0,56512.17,1033.41,0,2024-06-06
CON-003398,CUST-00386,C-Class Sedan,Pacific,725.0,103814.24,597.73,0,2025-03-07
CON-003399,CUST-00574,EQE Electric,Midwest,731.0,115777.59,1475.03,0,2024-11-20
CON-003400,CUST-00731,EQE Electric,Pacific,719.0,74545.34,1524.04,0,2024-04-25
CON-003401,CUST-00405,GLS Luxury SUV,Midwest,730.0,94590.71,1246.55,0,2025-06-03
CON-003402,CUST-00246,E-Class Sedan,Midwest,600.0,97647.2,616.62,0,2025-09-10
CON-003403,CUST-00742,S-Class Luxury,Pacific,833.0,91291.04,1657.11,30,2025-09-10
CON-003404,CUST-00591,S-Class Luxury,Northeast,643.0,81504.78,1755.33,0,2025-09-17
CON-003405,CUST-00661,GLS Luxury SUV,Northeast,797.0,109940.08,763.07,0,2025-03-10
CON-003406,CUST-00650,E-Class Sedan,Northeast,651.0,73158.77,1416.03,0,2025-06-05
CON-003407,CUST-00471,C-Class Sedan,Northeast,741.0,40193.75,1594.52,0,2025-07-25
CON-003408,CUST-00826,C-Class Sedan,Midwest,709.0,106787.29,1201.8,0,2024-09-22
CON-003409,CUST-00888,C-Class Sedan,Southeast,648.0,92288.41,920.32,0,2025-02-01
CON-003410,CUST-00423,S-Class Luxury,Pacific,804.0,107186.98,1122.13,0,2024-04-11
CON-003411,CUST-00901,E-Class Sedan,Southeast,825.0,46776.53,1165.95,0,2024-03-03
CON-003412,CUST-00065,E-Class Sedan,Southeast,647.0,37614.0,1020.83,0,2025-11-17
CON-003413,CUST-00013,S-Class Luxury,Southwest,686.0,114421.84,1708.8,0,2025-12-09
CON-003414,CUST-00213,C-Class Sedan,Northeast,688.0,47556.91,1467.05,0,2025-05-25
CON-003415,CUST-00986,C-Class Sedan,Midwest,,103820.45,813.69,0,2024-08-09
CON-003416,CUST-00242,GLS Luxury SUV,Northeast,720.0,104972.85,1261.22,0,2025-03-11
CON-003417,CUST-00493,EQE Electric,Northeast,,95239.94,1395.3,0,2024-07-08
CON-003418,CUST-00213,GLE SUV,Southeast,713.0,46157.29,682.2,0,2025-10-01
CON-003419,CUST-00693,EQE Electric,Southwest,778.0,91728.88,965.95,0,2024-11-29
CON-003420,CUST-00338,E-Class Sedan,Northeast,734.0,110572.36,1677.21,0,2025-07-11
CON-003421,CUST-00997,E-Class Sedan,Pacific,658.0,71170.19,1237.33,0,2025-08-03
CON-003422,CUST-00173,E-Class Sedan,Pacific,829.0,70148.93,782.1,0,2024-10-27
CON-003423,CUST-00672,EQE Electric,Northeast,666.0,72642.96,659.62,0,2024-12-16
CON-003424,CUST-00164,GLE SUV,Southeast,820.0,41993.11,1173.69,0,2025-07-23
CON-003425,CUST-00465,GLS Luxury SUV,Southeast,667.0,110822.17,1211.99,0,2025-12-28
CON-003426,CUST-00995,EQE Electric,Midwest,751.0,108880.54,934.74,0,2024-04-24
CON-003427,CUST-00497,GLE SUV,Southwest,596.0,119822.29,1319.54,0,2025-06-05
CON-003428,CUST-00700,C-Class Sedan,Southeast,802.0,84740.57,589.29,0,2025-01-01
CON-003429,CUST-00395,C-Class Sedan,Midwest,798.0,98851.29,688.68,0,2024-09-25
CON-003430,CUST-00703,E-Class Sedan,Pacific,813.0,52227.11,1210.16,0,2024-03-26
CON-003431,CUST-00917,S-Class Luxury,Pacific,827.0,91739.95,580.36,0,2025-01-12
CON-003432,CUST-00308,E-Class Sedan,Pacific,631.0,90227.29,1645.18,0,2024-05-26
CON-003433,CUST-00768,S-Class Luxury,Northeast,594.0,111602.74,684.79,0,2024-04-27
CON-003434,CUST-00183,GLE SUV,Southwest,691.0,105617.38,1376.1,0,2024-05-14
CON-003435,CUST-00629,C-Class Sedan,Midwest,763.0,114769.65,1008.56,0,2025-06-10
CON-003436,CUST-00794,EQE Electric,Southwest,586.0,108850.85,1019.72,30,2024-07-24
CON-003437,CUST-00510,S-Class Luxury,Northeast,630.0,108838.98,1494.36,0,2024-08-20
CON-003438,CUST-00708,GLE SUV,Midwest,820.0,40416.48,1149.3,0,2024-03-06
CON-003439,CUST-00546,C-Class Sedan,Midwest,824.0,106906.77,1443.35,0,2024-01-04
CON-003440,CUST-00564,EQE Electric,Southeast,765.0,86635.66,1156.75,0,2024-01-03
CON-003441,CUST-00624,S-Class Luxury,Southwest,671.0,67337.78,1270.78,0,2024-09-15
CON-003442,CUST-00764,E-Class Sedan,Southwest,685.0,39803.74,1488.93,0,2025-12-15
CON-003443,CUST-00594,E-Class Sedan,Southeast,592.0,92602.27,1289.5,60,2024-11-20
CON-003444,CUST-00744,E-Class Sedan,Pacific,725.0,62897.15,1300.3,0,2024-08-27
CON-003445,CUST-00227,GLE SUV,Northeast,698.0,74760.98,1525.99,0,2025-08-27
CON-003446,CUST-00745,E-Class Sedan,Southwest,782.0,92946.92,1733.81,0,2025-06-18
CON-003447,CUST-00733,GLS Luxury SUV,Southeast,720.0,112500.84,989.73,0,2024-11-13
CON-003448,CUST-00436,C-Class Sedan,Midwest,694.0,105162.14,1250.25,0,2025-08-21
CON-003449,CUST-00925,GLE SUV,Southeast,731.0,73300.76,612.16,0,2024-02-20
CON-003450,CUST-00422,EQE Electric,Pacific,636.0,67961.57,966.45,0,2025-04-14
CON-003451,CUST-00554,E-Class Sedan,Northeast,736.0,55381.28,1035.66,15,2024-02-12
CON-003452,CUST-00021,C-Class Sedan,Pacific,712.0,66656.27,1585.81,0,2024-07-22
CON-003453,CUST-00554,S-Class Luxury,Midwest,742.0,44438.94,1167.41,0,2024-12-12
CON-003454,CUST-00397,E-Class Sedan,Midwest,762.0,"$117,543.97 USD",1450.39,0,2024-02-27
CON-003455,CUST-00625,C-Class Sedan,Midwest,656.0,83782.98,524.71,0,2024-02-28
CON-003456,CUST-00105,GLS Luxury SUV,Midwest,623.0,45863.5,1103.84,15,2025-11-10
CON-003457,CUST-00192,S-Class Luxury,Southeast,785.0,64988.51,1671.71,0,2025-11-16
CON-003458,CUST-00017,GLS Luxury SUV,Midwest,617.0,81498.33,791.61,0,2025-05-25
CON-003459,CUST-00120,EQE Electric,Midwest,601.0,80295.28,540.98,0,2024-11-13
CON-003460,CUST-00393,C-Class Sedan,Southeast,652.0,38017.79,1063.43,0,2025-03-08
CON-003461,CUST-00425,GLS Luxury SUV,Midwest,820.0,115821.49,1415.76,0,2025-01-06
CON-003462,CUST-00129,EQE Electric,Pacific,733.0,58406.93,1090.8,0,2024-07-25
CON-003463,CUST-00130,C-Class Sedan,Pacific,816.0,36375.7,1097.97,0,2024-04-20
CON-003464,CUST-00572,C-Class Sedan,Southwest,584.0,41497.74,1370.75,0,2024-01-23
CON-003465,CUST-00560,GLS Luxury SUV,Pacific,800.0,84316.57,830.71,0,2025-03-03
CON-003466,CUST-00029,C-Class Sedan,Northeast,665.0,46711.77,1477.46,0,2025-11-14
CON-003467,CUST-00097,E-Class Sedan,Northeast,756.0,38546.61,699.05,0,2024-01-11
CON-003468,CUST-00010,C-Class Sedan,Northeast,838.0,67268.25,1014.48,0,2025-07-25
CON-003469,CUST-00242,GLE SUV,Southeast,799.0,87934.7,1352.81,0,2025-05-29
CON-003470,CUST-00826,EQE Electric,Pacific,617.0,44506.38,1576.88,0,2024-05-23
CON-003471,CUST-00956,C-Class Sedan,Northeast,721.0,61632.87,1528.99,0,2025-06-04
CON-003472,CUST-00232,GLE SUV,Southwest,,70509.66,1438.19,0,2024-10-20
CON-003473,CUST-00789,C-Class Sedan,Southeast,782.0,48554.11,966.83,0,2024-11-20
CON-003474,CUST-00284,C-Class Sedan,Southwest,751.0,78016.28,659.0,0,2024-07-11
CON-003475,CUST-00715,GLS Luxury SUV,Pacific,704.0,42243.2,781.88,0,2024-10-17
CON-003476,CUST-00759,E-Class Sedan,Midwest,644.0,38954.07,1624.28,0,2025-09-30
CON-003477,CUST-00802,EQE Electric,Southwest,823.0,79186.01,1614.53,30,2025-02-22
CON-003478,CUST-00776,E-Class Sedan,Midwest,,56071.24,1737.03,0,2025-04-04
CON-003479,CUST-00955,S-Class Luxury,Southeast,805.0,43106.77,598.79,0,2024-02-17
